ID,OfficialViols,AEP,RepairCount,RepairCost,ClassB_count,ClassB,ClassC_count,ClassC,SumViols,ViolsDiff
660,,,2,2530.41,30,30,5,5,35,
661,,,1,245,5,5,,,5,
662,,,1,340,23,23,9,9,32,
663,,,2,22818,35,35,13,13,48,
664,,,4,1236,61,61,24,24,85,
665,,,1,1320,33,33,6,6,39,
666,,,1,500,65,65,7,7,72,
667,,,1,421,1,1,,,1,
668,,,1,23.8,37,37,5,5,42,
669,,,1,443,19,19,5,5,24,
670,,,22,14155.36,1,1,,,1,
671,,,1,1800,,,,,0,
672,,,6,3745,38,38,28,28,66,
673,,,1,114,5,5,8,8,13,
674,,,1,220,26,26,3,3,29,
675,,,3,2032.8,1,1,,,1,
676,,,1,410,9,9,,,9,
677,,,1,700,,,,,0,
678,,,5,512,44,44,20,20,64,
679,,,1,210,10,10,7,7,17,
680,,,4,8422,20,20,16,16,36,
681,,,8,13373,52,52,17,17,69,
682,,,1,3295,68,68,21,21,89,
683,,,2,898,33,33,14,14,47,
684,,,1,399,34,34,2,2,36,
685,,,2,470,8,8,3,3,11,
686,,,2,785,24,24,10,10,34,
687,,,2,418,52,52,8,8,60,
688,,,19,17215.24,88,88,65,65,153,
689,,,1,70,21,21,3,3,24,
690,,,1,695,16,16,6,6,22,
691,,,6,1649,8,8,5,5,13,
692,,,4,11530,7,7,4,4,11,
693,,,2,364.4,6,6,2,2,8,
694,,,6,949.9,55,55,12,12,67,
695,,,1,0,13,13,3,3,16,
696,,,3,1563,13,13,,,13,
697,,,2,2247,23,23,3,3,26,
698,,,1,1780,,,,,0,
699,,,2,1387,17,17,9,9,26,
700,,,1,160,19,19,1,1,20,
701,,,1,500,15,15,4,4,19,
702,,,7,5789,25,25,,,25,
703,,,5,1940,47,47,18,18,65,
704,,,1,850,40,40,8,8,48,
705,,,2,3137,9,9,,,9,
706,,,6,4712,3,3,,,3,
707,,,1,34.65,26,26,14,14,40,
708,,,9,4023,85,85,30,30,115,
709,,,4,1105,83,83,6,6,89,
710,,,1,241,20,20,15,15,35,
711,,,1,585,37,37,7,7,44,
712,,,1,70,20,20,2,2,22,
713,,,2,2859,26,26,3,3,29,
714,,,4,181.6,5,5,3,3,8,
715,,,1,346,6,6,16,16,22,
716,,,1,490,69,69,10,10,79,
717,,,3,12900,23,23,7,7,30,
718,,,3,1769,69,69,5,5,74,
719,,,3,1234,38,38,3,3,41,
720,,,1,7980,7,7,4,4,11,
721,,,1,370,18,18,3,3,21,
722,,,1,220,36,36,8,8,44,
723,,,1,114,1,1,1,1,2,
724,,,8,3221,70,70,17,17,87,
725,,,2,265,7,7,2,2,9,
726,,,2,777,33,33,7,7,40,
727,,,4,963,35,35,7,7,42,
728,,,1,210,18,18,2,2,20,
729,,,1,289,59,59,9,9,68,
730,,,1,399,4,4,8,8,12,
731,,,13,17647,92,92,20,20,112,
732,,,1,279,19,19,3,3,22,
733,,,1,227,,,,,0,
734,,,2,855.45,22,22,9,9,31,
735,,,11,9086.3,47,47,8,8,55,
736,,,1,525,24,24,9,9,33,
737,,,1,471,15,15,6,6,21,
738,,,1,350,1,1,,,1,
739,,,7,10705.8,10,10,8,8,18,
740,,,1,66.5,15,15,5,5,20,
741,,,2,1368,12,12,3,3,15,
742,,,11,12093,62,62,23,23,85,
743,,,3,938,67,67,25,25,92,
744,,,4,2079.3,10,10,13,13,23,
745,,,5,4434,5,5,7,7,12,
746,,,22,10992.2,11,11,15,15,26,
747,,,3,18115,293,293,81,81,374,
748,,,5,7275,25,25,9,9,34,
749,,,1,14,,,,,0,
750,,,1,420,17,17,3,3,20,
751,,,2,6963,57,57,6,6,63,
752,,,1,629,3,3,,,3,
753,,,2,4055,78,78,16,16,94,
754,,,5,3596,90,90,33,33,123,
755,,,1,195,14,14,4,4,18,
756,,,1,880,31,31,4,4,35,
757,,,1,375,57,57,14,14,71,
758,,,3,725,22,22,1,1,23,
759,,,1,450,23,23,9,9,32,
760,,,1,550,62,62,24,24,86,
761,,,8,20794,76,76,25,25,101,
762,,,2,253.25,10,10,1,1,11,
763,,,1,9800,13,13,1,1,14,
764,,,2,100,4,4,7,7,11,
765,,,3,2754,5,5,3,3,8,
766,,,1,159.31,13,13,10,10,23,
767,,,2,1231,20,20,7,7,27,
768,,,4,5243.5,1,1,,,1,
769,,,2,145.5,,,,,0,
770,,,3,2714.85,34,34,3,3,37,
771,,,1,450,15,15,1,1,16,
772,,,5,6670.9,18,18,5,5,23,
773,,,1,150,,,2,2,2,
774,,,1,890,41,41,11,11,52,
775,,,2,3885,,,,,0,
776,,,1,222,1,1,5,5,6,
777,,,1,109,50,50,17,17,67,
778,,,2,306,51,51,13,13,64,
779,,,2,1093,15,15,3,3,18,
780,,,1,321,54,54,4,4,58,
781,,,1,320,20,20,17,17,37,
782,,,13,17932.01,19,19,17,17,36,
783,,,4,8656.6,11,11,6,6,17,
784,,,1,1030,9,9,2,2,11,
785,,,2,946,15,15,3,3,18,
786,,,1,375,17,17,10,10,27,
787,,,35,20992.1,53,53,21,21,74,
788,,,19,15747,16,16,1,1,17,
789,,,3,1024.25,,,2,2,2,
790,,,14,2739.1,39,39,22,22,61,
791,,,2,709,10,10,,,10,
792,,,1,475,7,7,9,9,16,
793,,,1,169,4,4,13,13,17,
794,,,2,330,44,44,37,37,81,
795,,,3,956,48,48,28,28,76,
796,,,3,492,26,26,9,9,35,
797,,,1,5850,7,7,1,1,8,
798,,,1,222,41,41,9,9,50,
799,,,1,32.55,4,4,,,4,
800,,,2,325.7,92,92,13,13,105,
801,,,2,633,29,29,4,4,33,
802,,,12,3551.1,55,55,37,37,92,
803,,,3,1260,3,3,2,2,5,
804,,,2,749,31,31,5,5,36,
805,,,10,2751.5,35,35,21,21,56,
806,,,6,700.3,13,13,11,11,24,
807,,,1,0,,,,,0,
808,,,1,18.6,19,19,6,6,25,
809,,,7,2708,18,18,2,2,20,
810,,,1,566,9,9,8,8,17,
811,,,1,14,16,16,17,17,33,
812,,,1,50,17,17,3,3,20,
813,,,8,3119,38,38,27,27,65,
814,,,4,389,40,40,45,45,85,
815,,,1,225,55,55,9,9,64,
816,,,3,4118.25,51,51,3,3,54,
817,,,6,904,144,144,43,43,187,
818,,,2,14490,39,39,7,7,46,
819,,,2,661,9,9,2,2,11,
820,,,1,7,48,48,14,14,62,
821,,,2,911,21,21,1,1,22,
822,,,7,1386,48,48,22,22,70,
823,,,1,296,,,,,0,
824,,,4,2607,42,42,4,4,46,
825,,,1,3900,9,9,,,9,
826,,,7,5695.25,47,47,10,10,57,
827,,,12,12084.3,9,9,,,9,
828,,,1,420,25,25,6,6,31,
829,,,1,50,52,52,20,20,72,
830,,,3,1900,41,41,7,7,48,
831,,,1,1400,2,2,,,2,
832,,,1,749,8,8,6,6,14,
833,,,2,1194,12,12,,,12,
834,,,1,598,1,1,,,1,
835,,,13,6318,10,10,7,7,17,
836,,,1,11.9,,,,,0,
837,,,4,2034,16,16,6,6,22,
838,,,1,0,,,,,0,
839,,,1,154,24,24,1,1,25,
840,,,10,13336,132,132,24,24,156,
841,,,1,150,6,6,2,2,8,
842,,,1,141,9,9,1,1,10,
843,,,18,25889,262,262,48,48,310,
844,,,1,49.5,34,34,5,5,39,
845,,,5,634.9,24,24,8,8,32,
846,,,1,1000,8,8,6,6,14,
847,,,1,683,21,21,8,8,29,
848,,,1,12,2,2,1,1,3,
849,,,1,0,4,4,,,4,
850,,,1,699,3,3,2,2,5,
851,,,1,740,24,24,1,1,25,
852,,,2,842,1,1,1,1,2,
853,,,4,1424,,,,,0,
854,,,1,371,31,31,4,4,35,
855,,,2,894,31,31,5,5,36,
856,,,1,320,19,19,4,4,23,
857,,,1,0,,,1,1,1,
858,,,6,7556.15,37,37,6,6,43,
859,,,2,1210,10,10,9,9,19,
860,,,1,14,4,4,1,1,5,
861,,,1,499,23,23,21,21,44,
862,,,1,1985,75,75,16,16,91,
863,,,1,850,28,28,7,7,35,
864,,,1,1200,3,3,2,2,5,
865,,,1,425,6,6,,,6,
866,,,7,1786.45,23,23,6,6,29,
867,,,6,3049.1,45,45,32,32,77,
868,,,1,249,21,21,,,21,
869,,,1,698,,,,,0,
870,,,6,11904,18,18,3,3,21,
871,,,1,8050,6,6,,,6,
872,,,3,2296,84,84,14,14,98,
873,,,2,1689,15,15,4,4,19,
874,,,4,4089,10,10,7,7,17,
875,,,2,1939,15,15,1,1,16,
876,,,1,241,42,42,13,13,55,
877,,,1,596,76,76,23,23,99,
878,,,1,225,40,40,2,2,42,
879,,,1,139,16,16,1,1,17,
880,,,1,6348,3,3,3,3,6,
881,,,1,3400,14,14,2,2,16,
882,,,1,196,66,66,3,3,69,
883,,,1,151,8,8,2,2,10,
884,,,2,1323,44,44,8,8,52,
885,,,1,170,7,7,3,3,10,
886,,,4,1223,52,52,3,3,55,
887,,,4,2604,44,44,6,6,50,
888,,,1,375,1,1,1,1,2,
889,,,4,1234,15,15,3,3,18,
890,,,1,1947.5,5,5,1,1,6,
891,,,1,0,16,16,2,2,18,
892,,,2,1355,,,,,0,
893,,,1,785,5,5,,,5,
894,,,3,1027,40,40,14,14,54,
895,,,1,2499,30,30,13,13,43,
896,,,1,50,15,15,7,7,22,
897,,,1,4180,11,11,3,3,14,
898,,,1,650,3,3,1,1,4,
899,,,2,1139.8,23,23,13,13,36,
900,,,2,1870,7,7,4,4,11,
901,,,2,258.95,9,9,3,3,12,
902,,,5,1456.95,30,30,3,3,33,
903,,,1,619,25,25,5,5,30,
904,,,6,4237,124,124,100,100,224,
905,,,1,19.8,12,12,3,3,15,
906,,,1,14759,,,,,0,
907,,,8,17937.25,39,39,15,15,54,
908,,,2,10121,36,36,21,21,57,
909,,,3,681.3,18,18,14,14,32,
910,,,1,399769,,,,,0,
911,,,2,925,31,31,12,12,43,
912,,,1,420,32,32,3,3,35,
913,,,1,300,,,,,0,
914,,,5,2928,52,52,20,20,72,
915,,,1,199,13,13,5,5,18,
916,,,1,399,39,39,4,4,43,
917,,,2,511,3,3,,,3,
918,,,7,3937,57,57,12,12,69,
919,,,1,275.88,10,10,9,9,19,
920,,,2,2160,22,22,12,12,34,
921,,,3,1117,19,19,6,6,25,
922,,,1,0,23,23,18,18,41,
923,,,1,401,2,2,2,2,4,
924,,,1,179,10,10,1,1,11,
925,,,1,2900,,,4,4,4,
926,,,3,1929,16,16,1,1,17,
927,,,3,1482,22,22,2,2,24,
928,,,1,150,26,26,6,6,32,
929,,,2,273,7,7,1,1,8,
930,,,1,6382,43,43,11,11,54,
931,,,1,450,6,6,5,5,11,
932,,,4,3327,48,48,7,7,55,
933,,,1,697,1,1,,,1,
934,,,8,7855.1,46,46,11,11,57,
935,,,1,1795,4,4,1,1,5,
936,,,1,23.25,3,3,3,3,6,
937,,,4,1594.2,40,40,7,7,47,
938,,,1,32,60,60,18,18,78,
939,,,1,920,1,1,,,1,
940,,,1,225,8,8,,,8,
941,,,1,103,68,68,11,11,79,
942,,,1,420,41,41,2,2,43,
943,,,4,3615,33,33,12,12,45,
944,,,2,675,33,33,6,6,39,
945,,,1,47.6,,,3,3,3,
946,,,3,1053,92,92,29,29,121,
947,,,1,1850,84,84,13,13,97,
948,,,1,14.85,4,4,,,4,
949,,,1,560,69,69,13,13,82,
950,,,1,199,,,,,0,
951,,,1,12420,1,1,,,1,
952,,,1,6397.39,,,1,1,1,
953,,,2,2102,44,44,73,73,117,
954,,,1,320,10,10,8,8,18,
955,,,2,1240,11,11,6,6,17,
956,,,1,184,6,6,,,6,
957,,,1,1280,5,5,3,3,8,
958,,,26,8917.65,37,37,16,16,53,
959,,,1,3850,16,16,1,1,17,
960,,,1,1290,16,16,2,2,18,
961,,,1,0,,,,,0,
962,,,3,1523,61,61,8,8,69,
963,,,2,565,19,19,6,6,25,
964,,,5,1725.49,,,2,2,2,
965,,,3,1810,64,64,11,11,75,
966,,,1,31.5,31,31,1,1,32,
967,,,3,8174.65,43,43,10,10,53,
968,,,1,842,39,39,6,6,45,
969,,,1,225,5,5,2,2,7,
970,,,2,3349.52,1,1,,,1,
971,,,25,1024.85,35,35,,,35,
972,,,1,385,8,8,1,1,9,
973,,,1,3125,39,39,5,5,44,
974,,,2,1600,18,18,6,6,24,
975,,,1,104,4,4,1,1,5,
976,,,6,531,21,21,3,3,24,
977,,,2,137,5,5,,,5,
978,,,5,1521,26,26,5,5,31,
979,,,1,230,,,,,0,
980,,,2,4270,5,5,13,13,18,
981,,,2,45.5,24,24,9,9,33,
982,,,8,2903,76,76,26,26,102,
983,,,1,23800,5,5,2,2,7,
984,,,1,660,54,54,5,5,59,
985,,,2,761,30,30,7,7,37,
986,,,1,690,26,26,3,3,29,
987,,,6,1572.15,45,45,6,6,51,
988,,,1,375,,,1,1,1,
989,,,4,2690,94,94,15,15,109,
990,,,1,150,26,26,3,3,29,
991,,,1,344,27,27,3,3,30,
992,,,1,638,29,29,8,8,37,
993,,,5,577.95,33,33,7,7,40,
994,,,2,439,,,4,4,4,
995,,,4,1285.5,,,13,13,13,
996,,,1,2400,40,40,7,7,47,
997,,,1,689,28,28,7,7,35,
998,,,1,481,37,37,8,8,45,
999,,,3,380.5,23,23,5,5,28,
1000,,,4,2755,7,7,9,9,16,
1001,,,2,1379.4,12,12,7,7,19,
1002,,,2,1038,38,38,8,8,46,
1003,,,1,36,10,10,,,10,
1004,,,1,0,2,2,,,2,
1005,,,2,1916,43,43,9,9,52,
1006,,,3,630,2,2,4,4,6,
1007,,,1,327,23,23,15,15,38,
1008,,,1,474,,,2,2,2,
1009,,,2,444,10,10,13,13,23,
1010,,,1,0,1,1,3,3,4,
1011,,,1,231,70,70,35,35,105,
1012,,,1,159,,,,,0,
1013,,,1,194,6,6,1,1,7,
1014,,,1,650,20,20,10,10,30,
1015,,,1,275,10,10,6,6,16,
1016,,,1,0,16,16,9,9,25,
1017,,,1,50,4,4,1,1,5,
1018,,,1,150,14,14,6,6,20,
1019,,,1,59.5,14,14,6,6,20,
1020,,,1,18.6,12,12,7,7,19,
1021,,,1,150,10,10,2,2,12,
1022,,,1,0,28,28,16,16,44,
1023,,,1,375,1,1,,,1,
1024,,,2,970,1,1,3,3,4,
1025,,,1,360,15,15,6,6,21,
1026,,,3,513.5,17,17,1,1,18,
1027,,,1,1174,2,2,,,2,
1028,,,1,538,,,1,1,1,
1029,,,1,150,22,22,1,1,23,
1030,,,6,6569,43,43,5,5,48,
1031,,,1,888,7,7,1,1,8,
1032,,,5,6877.75,49,49,15,15,64,
1033,,,2,1135,30,30,9,9,39,
1034,,,2,576.1,12,12,5,5,17,
1035,,,1,291,9,9,,,9,
1036,,,2,1095,30,30,16,16,46,
1037,,,2,1149,67,67,17,17,84,
1038,,,1,462455,1,1,1,1,2,
1039,,,8,2446125,14,14,11,11,25,
1040,,,2,13425,54,54,77,77,131,
1041,,,3,706,,,2,2,2,
1042,,,1,4087.5,41,41,6,6,47,
1043,,,1,995,32,32,1,1,33,
1044,,,6,4864,67,67,21,21,88,
1045,,,1,300,9,9,,,9,
1046,,,1,489,,,,,0,
1047,,,2,5305,1,1,,,1,
1048,,,2,1221,1,1,,,1,
1049,,,12,4349.35,27,27,23,23,50,
1050,,,2,721,19,19,9,9,28,
1051,,,1,380,,,5,5,5,
1052,,,1,275.88,,,1,1,1,
1053,,,1,749,6,6,4,4,10,
1054,,,2,1650,33,33,31,31,64,
1055,,,1,990,27,27,5,5,32,
1056,,,1,495,16,16,3,3,19,
1057,,,1,499,4,4,6,6,10,
1058,,,2,1335,34,34,12,12,46,
1059,,,7,8214.85,48,48,5,5,53,
1060,,,1,449,15,15,2,2,17,
1061,,,2,5371.5,70,70,4,4,74,
1062,,,1,230,21,21,,,21,
1063,,,1,23.8,5,5,,,5,
1064,,,2,65.45,38,38,7,7,45,
1065,,,2,273,35,35,4,4,39,
1066,,,1,102,3,3,,,3,
1067,,,2,1030.75,6,6,23,23,29,
1068,,,2,1997,3,3,3,3,6,
1069,,,1,150,10,10,4,4,14,
1070,,,1,150,,,1,1,1,
1071,,,3,1238.8,6,6,4,4,10,
1072,,,1,298,9,9,,,9,
1073,,,2,498,31,31,6,6,37,
1074,,,4,734.25,44,44,3,3,47,
1075,,,1,495,56,56,6,6,62,
1076,,,4,4265,28,28,7,7,35,
1077,,,2,460,6,6,1,1,7,
1078,,,1,380,,,,,0,
1079,,,2,1445,12,12,6,6,18,
1080,,,2,1035,21,21,5,5,26,
1081,,,3,1780,25,25,12,12,37,
1082,,,3,250,5,5,7,7,12,
1083,,,1,375,,,,,0,
1084,,,4,5355,40,40,7,7,47,
1085,,,2,201495,,,,,0,
1086,,,1,35000,,,,,0,
1087,,,2,2750,4,4,1,1,5,
1088,,,2,649,43,43,14,14,57,
1089,,,2,691,19,19,6,6,25,
1090,,,5,2378,55,55,5,5,60,
1091,,,5,7265.05,21,21,26,26,47,
1092,,,1,295,37,37,13,13,50,
1093,,,2,68.6,24,24,4,4,28,
1094,,,2,398,,,3,3,3,
1095,,,1,490,51,51,6,6,57,
1096,,,1,425,37,37,21,21,58,
1097,,,7,12733.65,10,10,1,1,11,
1098,,,6,6499,9,9,,,9,
1099,,,7,7388,90,90,40,40,130,
1100,,,2,1198,11,11,3,3,14,
1101,,,1,8500,6,6,2,2,8,
1102,,,1,0,,,1,1,1,
1103,,,1,675,1,1,,,1,
1104,,,1,899,17,17,,,17,
1105,,,4,3068,120,120,32,32,152,
1106,,,6,1707,51,51,19,19,70,
1107,,,6,1498.56,53,53,33,33,86,
1108,,,15,9135.7,37,37,3,3,40,
1109,,,2,850,4,4,,,4,
1110,,,1,0,8,8,4,4,12,
1111,,,1,2580,20,20,1,1,21,
1112,,,1,997,38,38,6,6,44,
1113,,,1,0,5,5,3,3,8,
1114,,,1,150,3,3,2,2,5,
1115,,,3,2070,22,22,2,2,24,
1116,,,1,141,3,3,2,2,5,
1117,,,2,520,12,12,,,12,
1118,,,1,7540,,,,,0,
1119,,,2,21,1,1,1,1,2,
1120,,,1,109,,,,,0,
1121,,,1,0,13,13,29,29,42,
1122,,,8,2298,97,97,78,78,175,
1123,,,1,4900,13,13,,,13,
1124,,,5,8090.95,7,7,,,7,
1125,,,1,299,5,5,,,5,
1126,,,1,1450,1,1,,,1,
1127,,,2,1470,1,1,,,1,
1128,,,1,900,12,12,6,6,18,
1129,,,2,548,22,22,4,4,26,
1130,,,1,399,,,1,1,1,
1131,,,1,300,,,,,0,
1132,,,1,444,4,4,1,1,5,
1133,,,2,88.35,43,43,7,7,50,
1134,,,1,222,11,11,2,2,13,
1135,,,4,1663,46,46,16,16,62,
1136,,,4,2225,52,52,20,20,72,
1137,,,7,2284.7,24,24,10,10,34,
1138,,,2,1197,47,47,10,10,57,
1139,,,9,5444.25,7,7,5,5,12,
1140,,,1,13688.5,7,7,3,3,10,
1141,,,2,8188,37,37,8,8,45,
1142,,,1,240,29,29,5,5,34,
1143,,,2,2900,7,7,25,25,32,
1144,,,3,4744.5,28,28,6,6,34,
1145,,,1,873,29,29,17,17,46,
1146,,,1,300,14,14,,,14,
1147,,,1,249,8,8,2,2,10,
1148,,,5,2799,129,129,29,29,158,
1149,,,2,2455,7,7,6,6,13,
1150,,,8,4164,86,86,20,20,106,
1151,,,2,887,11,11,6,6,17,
1152,,,2,1718,9,9,4,4,13,
1153,,,1,2900,27,27,1,1,28,
1154,,,1,6360,1,1,,,1,
1155,,,2,745,10,10,5,5,15,
1156,,,1,24.75,,,,,0,
1157,,,1,740,3,3,1,1,4,
1158,,,2,323,9,9,2,2,11,
1159,,,2,512.8,10,10,,,10,
1160,,,2,2108,17,17,9,9,26,
1161,,,1,245,12,12,6,6,18,
1162,,,1,798,67,67,21,21,88,
1163,,,5,7608,111,111,10,10,121,
1164,,,1,595,5,5,1,1,6,
1165,,,1,389,19,19,6,6,25,
1166,,,2,1420,14,14,14,14,28,
1167,,,1,174,35,35,6,6,41,
1168,,,4,2638,15,15,2,2,17,
1169,,,1,490,,,,,0,
1170,,,1,70,8,8,2,2,10,
1171,,,3,919.6,43,43,8,8,51,
1172,,,3,1141,10,10,5,5,15,
1173,,,1,9.7,13,13,,,13,
1174,,,1,44,3,3,,,3,
1175,,,1,298,8,8,2,2,10,
1176,,,1,1500,,,,,0,
1177,,,1,295,32,32,3,3,35,
1178,,,3,541,4,4,5,5,9,
1179,,,1,229.9,31,31,9,9,40,
1180,,,2,1405,25,25,4,4,29,
1181,,,1,265,12,12,2,2,14,
1182,,,10,7966.45,177,177,41,41,218,
1183,,,1,109969,,,,,0,
1184,,,2,1970,27,27,6,6,33,
1185,,,1,50,2,2,4,4,6,
1186,,,1,0,10,10,,,10,
1187,,,1,413,4,4,1,1,5,
1188,,,2,3538,3,3,6,6,9,
1189,,,1,50,4,4,1,1,5,
1190,,,5,5186,5,5,,,5,
1191,,,1,291,8,8,2,2,10,
1192,,,3,594,16,16,4,4,20,
1193,,,1,1500,14,14,1,1,15,
1194,,,1,1585,,,1,1,1,
1195,,,1,199,11,11,4,4,15,
1196,,,2,2230,36,36,10,10,46,
1197,,,1,749,21,21,6,6,27,
1198,,,2,1039,41,41,15,15,56,
1199,,,2,2850,,,1,1,1,
1200,,,2,891,87,87,13,13,100,
1201,,,1,3250,9,9,6,6,15,
1202,,,6,16141,,,1,1,1,
1203,,,2,483,7,7,4,4,11,
1204,,,2,792,46,46,11,11,57,
1205,,,3,1429.5,24,24,14,14,38,
1206,,,2,279.9,11,11,3,3,14,
1207,,,1,310,,,,,0,
1208,,,1,0,29,29,20,20,49,
1209,,,16,14144.55,55,55,9,9,64,
1210,,,2,1049,16,16,8,8,24,
1211,,,3,1559.05,6,6,4,4,10,
1212,,,1,585,8,8,1,1,9,
1213,,,1,700,14,14,2,2,16,
1214,,,1,12969,,,,,0,
1215,,,4,885,31,31,23,23,54,
1216,,,3,263.25,19,19,7,7,26,
1217,,,8,3186,4,4,1,1,5,
1218,,,1,299,31,31,10,10,41,
1219,,,7,5169,7,7,13,13,20,
1220,,,1,950,30,30,3,3,33,
1221,,,4,781.3,4,4,3,3,7,
1222,,,2,1507,42,42,13,13,55,
1223,,,5,4565,10,10,1,1,11,
1224,,,1,1800,,,,,0,
1225,,,2,794,32,32,5,5,37,
1226,,,1,375,18,18,8,8,26,
1227,,,1,4500,3,3,,,3,
1228,,,1,380,16,16,2,2,18,
1229,,,1,680,9,9,4,4,13,
1230,,,3,991.85,21,21,,,21,
1231,,,2,324,3,3,1,1,4,
1232,,,1,249,8,8,1,1,9,
1233,,,3,2687,20,20,8,8,28,
1234,,,2,0,16,16,7,7,23,
1235,,,1,321,,,1,1,1,
1236,,,1,450,24,24,3,3,27,
1237,,,1,629,3,3,1,1,4,
1238,,,1,200,20,20,2,2,22,
1239,,,5,4027.95,132,132,28,28,160,
1240,,,1,14,27,27,2,2,29,
1241,,,4,2613,23,23,8,8,31,
1242,,,2,885,15,15,2,2,17,
1243,,,1,221,5,5,2,2,7,
1244,,,1,625,9,9,6,6,15,
1245,,,1,198,8,8,3,3,11,
1246,,,3,2934,2,2,3,3,5,
1247,,,1,219,,,,,0,
1248,,,2,868,33,33,4,4,37,
1249,,,3,1365,71,71,23,23,94,
1250,,,4,251.15,20,20,14,14,34,
1251,,,2,2340,13,13,5,5,18,
1252,,,2,30.8,,,,,0,
1253,,,2,1085,11,11,1,1,12,
1254,,,1,10600,,,,,0,
1255,,,1,679,45,45,11,11,56,
1256,,,3,949,86,86,7,7,93,
1257,,,1,285,15,15,,,15,
1258,,,5,4109,51,51,15,15,66,
1259,,,4,2032,66,66,23,23,89,
1260,,,6,11928,18,18,13,13,31,
1261,,,2,891,9,9,14,14,23,
1262,,,2,1398,19,19,3,3,22,
1263,,,1,489,,,,,0,
1264,,,1,35.7,,,,,0,
1265,,,1,740,3,3,,,3,
1266,,,4,147,9,9,10,10,19,
1267,,,1,197,12,12,3,3,15,
1268,,,4,5537,23,23,,,23,
1269,,,4,2842,33,33,2,2,35,
1270,,,1,150,12,12,9,9,21,
1271,,,3,4831.75,25,25,6,6,31,
1272,,,1,150,2,2,1,1,3,
1273,,,1,329,,,,,0,
1274,,,2,670,21,21,3,3,24,
1275,,,1,380,12,12,1,1,13,
1276,,,1,1200,8,8,2,2,10,
1277,,,1,40,6,6,3,3,9,
1278,,,5,2657,40,40,14,14,54,
1279,,,1,226,37,37,6,6,43,
1280,,,1,28,,,3,3,3,
1281,,,2,614,2,2,4,4,6,
1282,,,4,2358,3,3,,,3,
1283,,,6,3828,57,57,8,8,65,
1284,,,3,2208.5,1,1,4,4,5,
1285,,,1,91.96,3,3,3,3,6,
1286,,,1,1900,76,76,8,8,84,
1287,,,1,485,14,14,2,2,16,
1288,,,2,960,22,22,13,13,35,
1289,,,1,599,42,42,9,9,51,
1290,,,1,500,20,20,1,1,21,
1291,,,1,420,31,31,5,5,36,
1292,,,1,96,125,125,41,41,166,
1293,,,1,551,1,1,,,1,
1294,,,1,190,,,,,0,
1295,,,1,349,15,15,,,15,
1296,,,1,1487,7,7,1,1,8,
1297,,,2,807,15,15,,,15,
1298,,,1,4480,,,,,0,
1299,,,1,329,10,10,,,10,
1300,,,2,1339,57,57,3,3,60,
1301,,,1,288,7,7,,,7,
1302,,,1,521,1,1,3,3,4,
1303,,,1,1296,,,3,3,3,
1304,,,4,3154,66,66,15,15,81,
1305,,,2,2890,33,33,10,10,43,
1306,,,1,190,7,7,10,10,17,
1307,,,4,20278,40,40,3,3,43,
1308,,,1,50,,,2,2,2,
1309,,,1,574,19,19,4,4,23,
1310,,,1,39969,,,,,0,
1311,,,1,249,7,7,5,5,12,
1312,,,1,489,2,2,2,2,4,
1313,,,1,689,44,44,5,5,49,
1314,,,1,475,14,14,,,14,
1315,,,1,488,1,1,1,1,2,
1316,,,2,1005,16,16,7,7,23,
1317,,,1,389,44,44,10,10,54,
1318,,,1,150,92,92,13,13,105,
1319,,,1,141,,,,,0,
1320,,,2,434,7,7,13,13,20,
1321,,,1,588,38,38,8,8,46,
1322,,,3,2089,188,188,21,21,209,
1323,,,3,2874,27,27,9,9,36,
1324,,,2,1314,4,4,1,1,5,
1325,,,1,391,,,,,0,
1326,,,2,1441,11,11,7,7,18,
1327,,,1,492,21,21,7,7,28,
1328,,,1,796,5,5,1,1,6,
1329,,,1,595,27,27,4,4,31,
1330,,,1,550,2,2,,,2,
1331,,,1,425,4,4,4,4,8,
1332,,,1,421,2,2,1,1,3,
1333,,,1,8875,3,3,,,3,
1334,,,1,114,8,8,,,8,
1335,,,1,748,15,15,2,2,17,
1336,,,9,6426.4,78,78,9,9,87,
1337,,,1,320,,,,,0,
1338,,,2,2300,3,3,,,3,
1339,,,2,760,7,7,1,1,8,
1340,,,1,966,26,26,7,7,33,
1341,,,1,221,,,,,0,
1342,,,1,0,37,37,3,3,40,
1343,,,3,835,27,27,17,17,44,
1344,,,2,153.45,,,,,0,
1345,,,1,370,2,2,,,2,
1346,,,1,0,20,20,4,4,24,
1347,,,1,475,4,4,,,4,
1348,,,1,150,5,5,1,1,6,
1349,,,2,1364,37,37,3,3,40,
1350,,,1,2440,,,,,0,
1351,,,1,933,20,20,4,4,24,
1352,,,1,1291,35,35,4,4,39,
1353,,,2,550,19,19,9,9,28,
1354,,,1,11000,,,,,0,
1355,,,1,2500,,,,,0,
1356,,,2,31.5,1,1,1,1,2,
1357,,,1,10000,,,,,0,
1358,,,3,3590,77,77,28,28,105,
1359,,,3,1523,12,12,7,7,19,
1360,,,2,0,18,18,21,21,39,
1361,,,1,990,1,1,3,3,4,
1362,,,2,194393,41,41,8,8,49,
1363,,,10,582341,51,51,10,10,61,
1364,,,2,2195,7,7,2,2,9,
1365,,,1,673,29,29,10,10,39,
1366,,,2,1170,7,7,1,1,8,
1367,,,2,840,26,26,10,10,36,
